PERMISSION NOTICE

The Microsoft “Terms of Use” (available at the www.microsoft.com website) govern all glossary terms in this document (“Glossary Terms”).  The following supplemental terms and conditions also apply.  If there is any conflict between the Terms of Use and the following terms and conditions, the following terms and conditions will take
Precedence over the Terms of Use.
         
1. No part of the Glossary Terms may be reproduced, adapted, distributed, or transmitted in any form or by any means, electronic, mechanical, or otherwise, including photocopying and entry into an information storage and/or retrieval system, for any purpose without the prior express consent of Microsoft Corporation. 

2. You may use the Glossary Terms in the development of any application software and you may also use the Glossary Terms for personal or non-commercial purposes only without the prior written consent of Microsoft Corporation, and only if all copies contain this Permission Notice and the Microsoft copyright notice in the Terms of Use.         
                                                                                                                                
3. You are not permitted to make any modifications, deletions or additions to the Glossary Terms.
 
4. Except as expressly set forth above, Microsoft’s publication of the Glossary Terms does not grant any rights to use, distribute, or implement any technology or intellectual property rights. All rights not expressly granted herein are expressly reserved by Microsoft.
"Source Term",,"Translation",,"String Category",,"Platform",,"Product",,"Version"
"Address",,"Adresse",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"{0} and {1}",,"{0} og {1}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"{0}, {1}, and {2}",,"{0}, {1} og {2}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"{0}, {1}, and {2} others",,"{0}, {1} og {2} andre",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"We can't load your older activities right now",,"Vi kan ikke hente dine tidligere aktiviteter lige nu",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"All channels",,"Alle kanaler",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Channels",,"Kanaler",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"We can't update your teams right now",,"Vi kan ikke opdatere dine teams lige nu",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"All teams",,"Alle teams",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Always, even if I'm active on desktop",,"Altid, også selvom jeg er aktiv på computeren",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Microsoft Teams",,"Microsoft Teams",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Microsoft Teams (Dev)",,"Microsoft Teams (Dev)",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Microsoft Teams (Dogfood)",,"Microsoft Teams (Dogfood)",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Microsoft Teams (TAP)",,"Microsoft Teams (TAP)",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Teams",,"Teams",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Bluetooth",,"Bluetooth",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Change audio output device",,"Skift enhed til lydoutput",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Device",,"Enhed",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Headset",,"Headset",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Speaker",,"Højttaler",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Please sign in again with your current password.",,"Log venligst ind igen med din nuværende adgangskode.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Microsoft Teams is now using modern authentication, a better, more secure way to sign in. Once you've signed in again, you won't need to re-enter credentials when you open any Office 365 application.",,"Microsoft Teams bruger nu moderne bekræftelse – et bedre, mere sikkert logon. Når du først er logget på, skal du ikke indtaste dine legitimationsoplysninger igen, når du åbner et Office 365-program.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"You'll get modern authentication, a single, better, and more secure sign in to all your Office 365 apps.",,"Du får moderne godkendelse – et enkelt, bedre og mere sikkert logon til alle Office 365-programmer.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Please sign back in to Microsoft Teams",,"Log på Microsoft Teams igen",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"({0} Guests)",,"({0} gæster)",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"(1 Guest)",,"(1 gæst)",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"{0} (Guest)",,"{0} (gæst)",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Back",,"Tilbage",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Sent a card",,"Sendte et kort",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Hang up your current call before starting a new one.",,"Afbryd det aktuelle opkald, før du starter et nyt.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Call busy",,"Opkald ikke besvaret",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Call canceled",,"Opkald annulleret",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Call declined",,"Opkald afvist",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Call dropped",,"Samtalen blev afbrudt",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"hh\:mm\:ss",,"hh\:mm\:ss",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"mm\:ss",,"mm\:ss",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Call Ended",,"Opkaldet er afsluttet",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Call ended",,"Opkald afsluttet",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Call Ended {0}",,"Opkald afsluttet {0}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Call ended {0}",,"Opkald afsluttet {0}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Call failed",,"Opkald mislykkedes",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Call Missed",,"Mistet opkald",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Call missed",,"Mistet opkald",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Tap to return to call",,"Tryk for at vende tilbage til opkald",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Call on hold",,"Opkald på hold",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Call",,"Ring op",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Call started",,"Opkald startet",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Calling",,"Ringer op",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Sorry, we're unable to search for people at the moment",,"Vi kunne desværre ikke søge efter personer i øjeblikket",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Conversations",,"Samtaler",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Try @ mentioning the people you want to participate in this channel.",,"Prøv @ at nævne de personer, du ønsker skal deltage i denne kanal.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Remove from favorites",,"Fjern fra favoritter",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"More options for this channel",,"Flere valgmuligheder for denne kanal",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"We can't update your channels right now",,"Vi kan ikke opdatere dine kanaler lige nu",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"We can't load this channel right now.",,"Vi kan ikke indlæse denne kanal lige nu.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"channel",,"kanal",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"We can't update your conversations right now",,"Vi kan ikke opdatere dine samtaler lige nu",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Tabs",,"Faner",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Have private one-on-one and group conversations, and video calls.",,"Hav en-til-en- og gruppesamtaler og videoopkald.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Start a private chat.",,"Start en privat chat.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"We can't get your chats",,"Vi kan ikke hente dine chatsamtaler",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"We can't update your chats right now",,"Vi kan ikke opdatere dine chatsamtaler lige nu",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"We can't get your messages.",,"Vi kan ikke hente dine beskeder.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Chat",,"Chat",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"We can't load your older messages right now",,"Vi kan ikke hente dine tidligere beskeder lige nu",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"You",,"Du",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"We can't update your conversation right now",,"Vi kan ikke opdatere din samtale lige nu",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Failed to send:",,"Følgende blev ikke sendt:",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Sending:",,"Sender:",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Chats",,"Chatsamtaler",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"We're getting things ready...",,"Vi gør tingene klar...",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Please give us a sec...",,"Giv os et øjeblik...",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"We'll be done soon...",,"Vi er ved at være der...",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Almost there...",,"Vi er næsten færdige...",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"CLEAR LIST",,"RYD LISTE",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Files",,"Filer",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Close",,"Luk",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Hi! This feature is not quite finished and is coming soon.",,"Hej! Denne funktion er ikke helt færdig, men kommer snart.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"High importance",,"Høj prioritet",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Show picture picker",,"Vis billedvælger",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Send",,"Send",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Type your message here",,"Skriv din besked her",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Open contact card",,"Åbn visitkort",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"More options for this conversation",,"Flere valgmuligheder for denne samtale",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Control message",,"Kontrolbesked",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Sorry, we cannot access your content. Try again later.",,"Vi kan desværre ikke få adgang til dit indhold. Prøv igen senere.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Reply",,"Besvar",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Failed to start the chat.",,"Chatten kunne ikke startes.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"General",,"anfkashfhsdkhfjksda",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"{0} removed {1} from the chat",,"{0} fjernede {1} fra chatten",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"This message has been deleted.",,"Denne besked er blevet slettet.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"This tab is deleted.",,"Denne fane er blevet slettet.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Administrator has disabled chat for this user",,"Administratoren har deaktiveret chat for denne bruger",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Email",,"Mail",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"To: {0}",,"Til: {0}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"End call",,"Afslut opkald",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Syncing",,"Synkronisering",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Uh oh, something went wrong and we couldn't sync your data. Your content may not be available right now. Please try again later.",,"Hm, der gik noget galt, og vi kunne ikke synkronisere dine data. Dit indhold er muligvis ikke tilgængeligt i øjeblikket. Prøv igen senere.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Wow, you have a lot of content! We're still syncing {0} item(s), but let's get you started.",,"Wow, du har meget indhold! Vi synkroniserer stadig {0} element(er), men lad os se at få dig i gang.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"We're sorry",,"Vi beklager",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Sorry, your device is offline. Please try again later.",,"Din enhed er desværre offline. Prøv igen senere.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Export logs",,"Eksportér logfiler",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Tap the star to favorite or unfavorite a channel.",,"Tryk på stjernen for at tilføje eller fjerne en kanal fra dine favoritter.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Tap the star to favorite or unfavorite a team.",,"Tryk på stjernen for at tilføje eller fjerne et team fra dine favoritter.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Cancel",,"Annuller",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Feedback",,"Feedback",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Attach screenshot",,"Vedhæft skærmbillede",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Enter Feedback",,"Angiv feedback",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Enter title (required)",,"Angiv titel (obligatorisk)",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"A file with this name already exists in this folder. What would you like to do?",,"Der findes allerede en fil med dette navn i denne mappe. Hvad vil du gøre?",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Replace",,"Erstat",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"This file already exists",,"Denne fil findes allerede",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"{0} KB, Modified by {1} on {2}",,"{0} KB, ændret af {1} den {2}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"[The file or image preview is not available]",,"[Eksempelvisning af fil eller billede er ikke tilgængelig]",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"File upload failed.",,"Filen blev ikke uploadet.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"We're working on getting them back for you ASAP.",,"Vi prøver at hente dem så hurtigt som muligt.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"We can't load the files for this channel right now.",,"Vi kan ikke indlæse filerne for denne kanal lige nu.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Modified by {0} on {1}",,"Ændret af {0} den {1}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Following",,"Følger",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"We couldn't follow or unfollow that channel for you",,"Vi kunne ikke ændre din følgerstatus for denne kanal",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Please update the app now to continue using Microsoft Teams",,"Opdater appen nu for at fortsætte med at bruge Microsoft Teams",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Update required",,"Opdatering er påkrævet",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Show",,"Vis",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"+ {0} others liked your message in {1}",,"+ {0} andre synes godt om din besked i {1}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Liked your message in {0}",,"Syntes godt om din besked i {0}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"+ {0} other liked your message in {1}",,"+ {0} anden synes godt om din besked i {1}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Mentioned you in {0}",,"Omtalte dig i {0}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Mentioned {0} in {1}",,"Omtalte {0} i {1}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"+ {0} others replied to a conversation you are part of in {1}",,"+ {0} andre svarede i en samtale, du er del af i {1}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Replied to a conversation you are part of in {0}",,"Svarede i en samtale, du er del af i {0}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"+ {0} others replied to your conversation in {1}",,"+ {0} andre svarede i din samtale i {1}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Replied to your conversation in {0}",,"Svarede på din samtale i {0}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"+ {0} other replied to your conversation in {1}",,"+ {0} anden svarede i din samtale i {1}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"+ {0} other replied to a conversation you are part of in {1}",,"+ {0} anden svarede i en samtale, du er del af i {1}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"{0} and {1} others",,"{0} og {1} andre",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"{0} and 1 other",,"{0} og 1 anden",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"an unavailable team: {0}",,"et utilgængeligt team: {0}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"+ {0} others participated in a conversation in {1}",,"+ {0} andre har deltaget i en samtale i {1}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"+ {0} other participated in a conversation in {1}",,"+ {0} anden har deltaget i en samtale i {1}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Posted a new message in {0}",,"Slog en ny besked op i {0}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Participated in a conversation in {0}",,"Deltog i en samtale i {0}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"{0}, {1}, and {2} more",,"{0}, {1} og {2} andre",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"{0} older replies",,"{0} ældre svar",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Added you to {0}",,"Føjede dig til {0}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Made you an owner of {0} team",,"Gjorde dig til ejer af teamet {0}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Sorry, we're having trouble signing you in. Please try again.",,"Beklager, vi har problemer med at logge dig på. Prøv igen.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Powered by GIPHY",,"Leveret af GIPHY",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Administrator has disabled chat for one or more users",,"Administratoren har deaktiveret chat for en eller flere brugere",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"{0} Participants",,"{0} deltagere",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"IMPORTANT!",,"VIGTIGT!",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Place call on hold",,"Sæt opkald på hold",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Hold Call",,"Sæt opkaldet på hold",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"{0}h ago",,"{0} t siden",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"[Unable to load image]",,"[Billedet blev ikke indlæst]",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Personal image collection preview",,"Forhåndsvisning af personlig billedsamling",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"We don't recoginize the sign-in address. Please use your Office 365 sign-in.",,"Vi kan ikke genkende logonadressen. Du skal bruge dit Office 365-logon.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Only when I'm not active on desktop",,"Kun når jeg ikke er aktiv på computeren",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"You can join this on the desktop app",,"Du kan deltage i dette med skrivebordsappen",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Just now",,"Lige nu",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"This mention will notify {0} people.",,"Denne omtale vil underrette {0} personer.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Last read",,"Sidst læste",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Legal",,"Juridisk meddelelse",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"We couldn't like or unlike that message for you",,"Vi kunne ikke ændre din synes godt om-status for denne besked",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Likes",,"Hjerter",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Loading your teams...",,"Indlæser dine teams...",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Loading...",,"Indlæser...",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"{0} is on hold",,"{0} er på hold",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Microsoft Teams log",,"Logfil for Microsoft Teams",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"MicrosoftTeamsLog{0}",,"MicrosoftTeamsLog{0}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Try signing in with different credentials",,"Prøv at logge på med andre legitimationsoplysninger",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"There was an error and the logs for Microsoft Teams were not saved. Please try again.",,"Der opstod en fejl, og logfilerne for Microsoft Teams blev ikke gemt. Prøv igen.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Error saving logs",,"Fejl under lagring af logfiler",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"The logs for Microsoft Teams were saved to {0}.",,"Logfilerne for Microsoft Teams blev gemt i {0}.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Logs saved",,"Logfiler gemt",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Signing in...",,"Logger på...",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Signing you out",,"Du logges ud",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"(Cancelled) {0}",,"(Annulleret) {0}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Meeting ended",,"Mødet blev afsluttet",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Meeting ended {0}",,"Mødet blev afsluttet {0}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Meeting started",,"Mødet er begyndt",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Meeting ended.",,"Mødet blev afsluttet.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Meeting ended: {0}",,"Mødet blev afsluttet: {0}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Started a meeting",,"Et møde blev startet",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Member added",,"Medlem tilføjet",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Member removed",,"Medlem fjernet",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Member role updated",,"Medlemmets rolle blev opdateret",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Mentions",,"Omtaler",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Camera",,"Kamera",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Like",,"Kan lide",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Photos",,"Fotos",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Save",,"Gem",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Favorite",,"Føj til Favoritter",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"To-do",,"Opgaver",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Unlike",,"Fjern hjerte",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Unsave",,"Gem ikke",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Bold",,"Fed",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"More options",,"Flere indstillinger",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"{0}m ago",,"{0} m siden",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"More options",,"Flere valgmuligheder",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Mute call",,"Slå opkaldets lyd fra",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Muted Conversation",,"Ignoreret samtale",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Selected",,"Valgt",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Attachment",,"Vedhæftet fil",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Favorite channel",,"Favoritkanal",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"{0} older replies. See all replies",,"{0} ældre svar. Se alle svar",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Your favorite channels were mentioned",,"Dine favoritkanaler blev omtalt",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Audio file",,"Lydfil",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Code file",,"Kodefil",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Compressed file",,"Komprimeret fil",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Design file",,"Designfil",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Excel file",,"Excel-fil",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Folder",,"Mappe",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"File",,"Fil",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"GIF file",,"GIF-fil",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Image file",,"Billedfil",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"OneNote file",,"OneNote-fil",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"PDF file",,"PDF-fil",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
