PERMISSION NOTICE

The Microsoft “Terms of Use” (available at the www.microsoft.com website) govern all glossary terms in this document (“Glossary Terms”).  The following supplemental terms and conditions also apply.  If there is any conflict between the Terms of Use and the following terms and conditions, the following terms and conditions will take
Precedence over the Terms of Use.
         
1. No part of the Glossary Terms may be reproduced, adapted, distributed, or transmitted in any form or by any means, electronic, mechanical, or otherwise, including photocopying and entry into an information storage and/or retrieval system, for any purpose without the prior express consent of Microsoft Corporation. 

2. You may use the Glossary Terms in the development of any application software and you may also use the Glossary Terms for personal or non-commercial purposes only without the prior written consent of Microsoft Corporation, and only if all copies contain this Permission Notice and the Microsoft copyright notice in the Terms of Use.         
                                                                                                                                
3. You are not permitted to make any modifications, deletions or additions to the Glossary Terms.
 
4. Except as expressly set forth above, Microsoft’s publication of the Glossary Terms does not grant any rights to use, distribute, or implement any technology or intellectual property rights. All rights not expressly granted herein are expressly reserved by Microsoft.
"Source Term",,"Translation",,"String Category",,"Platform",,"Product",,"Version"
"Tomorrow",,"Mañana",,"AppData",,"All",,"Bing",,""
"Device information:",,"Información del dispositivo:",,"AppData",,"All",,"Bing",,""
"Microsoft Account",,"Cuenta de Microsoft",,"AppData",,"All",,"Bing",,""
"Claim now",,"Reclamar ahora",,"AppData",,"All",,"Bing",,""
"Career",,"Carrera",,"AppData",,"All",,"Bing",,""
"Sorry, we couldn\'t find any result after filtered.",,"Lo sentimos, no pudimos encontrar ningún resultado después de aplicar el filtro.",,"AppData",,"All",,"Bing",,""
"Access to phone storage is needed to save images and files.",,"Se necesita acceso al almacenamiento del teléfono para guardar imágenes y archivos.",,"AppData",,"All",,"Bing",,""
"Page not found",,"No se encontró la página",,"AppData",,"All",,"Bing",,""
"Do you want to delete this item from your history?",,"¿Quieres eliminar este elemento de tu historial?",,"AppData",,"All",,"Bing",,""
"\u00A9 Image may be subject to copyright.",,"\u00A9 La imagen puede estar sujeta a derechos de autor.",,"AppData",,"All",,"Bing",,""
"Copy URL",,"Copiar URL",,"AppData",,"All",,"Bing",,""
"Japanese",,"Japonés",,"AppData",,"All",,"Bing",,""
"Home page feed personalization",,"Personalizar la fuente de la página principal",,"AppData",,"All",,"Bing",,""
"Turn on to enable home page news feed.",,"Actívalo para habilitar la fuente de noticias de la página principal.",,"AppData",,"All",,"Bing",,""
"Open page by address",,"Abrir página por dirección",,"AppData",,"All",,"Bing",,""
"Reset personalization of your home page feed",,"Restablece la personalización de la fuente de la página principal.",,"AppData",,"All",,"Bing",,""
"Brazil",,"Brasil",,"AppData",,"All",,"Bing",,""
"URL",,"Dirección URL",,"AppData",,"All",,"Bing",,""
"%d more offers",,"%d ofertas más",,"AppData",,"All",,"Bing",,""
"Indonesian",,"Indonesio",,"AppData",,"All",,"Bing",,""
"This device",,"Este dispositivo",,"AppData",,"All",,"Bing",,""
"Ads",,"Anuncios",,"AppData",,"All",,"Bing",,""
"Finnish",,"Finés",,"AppData",,"All",,"Bing",,""
"Translation progress ",,"Progreso de la traducción",,"AppData",,"All",,"Bing",,""
"Enter destination",,"Especificar destino",,"AppData",,"All",,"Bing",,""
"Sorry, Microsoft Rewards is not available in this country or region.",,"Lo sentimos, Microsoft Rewards no está disponible en este país o región.",,"AppData",,"All",,"Bing",,""
"Display language",,"Idioma para mostrar",,"AppData",,"All",,"Bing",,""
"Login failed.",,"Error de inicio de sesión.",,"AppData",,"All",,"Bing",,""
"Others",,"Otros",,"AppData",,"All",,"Bing",,""
"Showing filtered results",,"Se muestran resultados filtrados",,"AppData",,"All",,"Bing",,""
"Performance mode",,"Modo de rendimiento",,"AppData",,"All",,"Bing",,""
"Sorry, the content you\'ve requested is currently unavailable in your location.",,"Lo sentimos, el contenido que solicitaste no está disponible en este momento en tu ubicación.",,"AppData",,"All",,"Bing",,""
"Show me everything",,"Mostrarme todo",,"AppData",,"All",,"Bing",,""
"Set Bing as default assistant",,"Establecer Bing como asistente predeterminado",,"AppData",,"All",,"Bing",,""
"Name not found.",,"No se encontró el nombre.",,"AppData",,"All",,"Bing",,""
"Something went wrong, please try again",,"Se ha producido un problema. Vuelve a intentarlo.",,"AppData",,"All",,"Bing",,""
"Brush size",,"Tamaño del pincel",,"AppData",,"All",,"Bing",,""
"Any other ideas?",,"¿Tienes otras ideas?",,"AppData",,"All",,"Bing",,""
"From multiple sources",,"De varias fuentes",,"AppData",,"All",,"Bing",,""
"Estonian",,"Estonio",,"AppData",,"All",,"Bing",,""
"After 24 hours",,"Después de 24 horas",,"AppData",,"All",,"Bing",,""
"Shop on Bing",,"Comprar en Bing",,"AppData",,"All",,"Bing",,""
"Hmong Daw",,"Hmong Daw",,"AppData",,"All",,"Bing",,""
"Sign in to your Microsoft account",,"Iniciar sesión en la cuenta de Microsoft",,"AppData",,"All",,"Bing",,""
"Send page to",,"Enviar página a",,"AppData",,"All",,"Bing",,""
"Yes - Rate us!",,"Sí - ¡Califícanos!",,"AppData",,"All",,"Bing",,""
"%d Related Collections",,"%d colecciones relacionadas",,"AppData",,"All",,"Bing",,""
"E",,"E",,"AppData",,"All",,"Bing",,""
"Welsh",,"Galés",,"AppData",,"All",,"Bing",,""
"Report a problem",,"Informar un problema",,"AppData",,"All",,"Bing",,""
"Mexico",,"México",,"AppData",,"All",,"Bing",,""
"Got it",,"Entendido",,"AppData",,"All",,"Bing",,""
"Welcome to the New Bing",,"Bienvenido al nuevo Bing",,"AppData",,"All",,"Bing",,""
"Forward",,"Hacia adelante",,"AppData",,"All",,"Bing",,""
"View all history",,"Ver todo el historial",,"AppData",,"All",,"Bing",,""
"Bookmark updated",,"Marcador actualizado",,"AppData",,"All",,"Bing",,""
"Clear search history",,"Borrar historial de búsquedas",,"AppData",,"All",,"Bing",,""
"Calories: ",,"Calorías: ",,"AppData",,"All",,"Bing",,""
"Hindi",,"Hindi",,"AppData",,"All",,"Bing",,""
"Maybe later",,"Quizás más tarde",,"AppData",,"All",,"Bing",,""
"Use system browser",,"Usar explorador del sistema",,"AppData",,"All",,"Bing",,""
"This page is already in %s",,"Esta página ya está en %s",,"AppData",,"All",,"Bing",,""
"Failed to delete bookmark.",,"No se pudo eliminar el marcador.",,"AppData",,"All",,"Bing",,""
"Read other reviews on %s",,"Lee otras reseñas en %s",,"AppData",,"All",,"Bing",,""
"Can\'t use the microphone. Try restarting Bing.",,"No se puede usar el micrófono. Intenta reiniciar Bing.",,"AppData",,"All",,"Bing",,""
"Tap to close menu",,"Pulsa para cerrar el menú",,"AppData",,"All",,"Bing",,""
"Connection is not private",,"La conexión no es privada",,"AppData",,"All",,"Bing",,""
"English",,"Inglés",,"AppData",,"All",,"Bing",,""
"Enter starting point",,"Especificar punto de partida",,"AppData",,"All",,"Bing",,""
"Unhandled error.",,"Error no controlado.",,"AppData",,"All",,"Bing",,""
"Places near me",,"Lugares cerca de mí",,"AppData",,"All",,"Bing",,""
"Let\'s do it",,"Adelante",,"AppData",,"All",,"Bing",,""
"The photos you upload will be stored and may be used to improve Microsoft services.",,"Las fotos que cargues se guardarán y se podrían usar para mejorar los servicios de Microsoft.",,"AppData",,"All",,"Bing",,""
"Most helpful positive reviews",,"Opiniones positivas más útiles",,"AppData",,"All",,"Bing",,""
"Can\'t open page",,"No se puede abrir la página",,"AppData",,"All",,"Bing",,""
"No results in this area",,"No hay resultados en esta área",,"AppData",,"All",,"Bing",,""
"Get started",,"Comenzar",,"AppData",,"All",,"Bing",,""
"Error initializing YouTube player: %s",,"Error al inicializar el reproductor de YouTube: %s",,"AppData",,"All",,"Bing",,""
"Continue to this web page (not recommended)",,"Continuar a esta página web (no recomendado)",,"AppData",,"All",,"Bing",,""
"Authentication error.",,"Error de autenticación.",,"AppData",,"All",,"Bing",,""
"on the list",,"en la lista",,"AppData",,"All",,"Bing",,""
"Australia",,"Australia",,"AppData",,"All",,"Bing",,""
"When app closed",,"Cuando se cierre la aplicación",,"AppData",,"All",,"Bing",,""
"Sorry, the content you requested is not available in your location. Please check your location permission and try again later.",,"Lo sentimos, el contenido que solicitaste no está disponible en tu ubicación. Comprueba los permisos de tu ubicación y vuelve a intentarlo más tarde.",,"AppData",,"All",,"Bing",,""
"Find in page",,"Buscar en la página",,"AppData",,"All",,"Bing",,""
"Use Celsius or Fahrenheit as unit when displaying temperature",,"Usar Celsius o Fahrenheit como unidad al mostrar la temperatura",,"AppData",,"All",,"Bing",,""
"Region and Languages",,"Región e idiomas",,"AppData",,"All",,"Bing",,""
"Earn Now",,"Obtener ahora",,"AppData",,"All",,"Bing",,""
"My location",,"Mi ubicación",,"AppData",,"All",,"Bing",,""
"Amenities",,"Servicios",,"AppData",,"All",,"Bing",,""
"Popular Dishes",,"Platos populares",,"AppData",,"All",,"Bing",,""
"Delete location",,"Eliminar ubicación",,"AppData",,"All",,"Bing",,""
"Germany",,"Alemania",,"AppData",,"All",,"Bing",,""
"Open",,"Abrir",,"AppData",,"All",,"Bing",,""
"All your stuff is still here: bookmarks, history and saved images in the Gallery",,"Todas tus cosas siguen aquí: los marcadores, el historial y las imágenes guardadas en la Galería",,"AppData",,"All",,"Bing",,""
"Chinese Simplified",,"Chino simplificado",,"AppData",,"All",,"Bing",,""
"Once you do, you can manage your search history here. Searches aren\'t saved when you\'re in Private mode.",,"Cuando lo hagas, podrás administrar tu historial de búsquedas desde aquí. Las búsquedas no se guardan mientras estás en modo privado.",,"AppData",,"All",,"Bing",,""
"Search images",,"Buscar imágenes",,"AppData",,"All",,"Bing",,""
"Today\'s Wallpaper",,"Fondo de pantalla de hoy",,"AppData",,"All",,"Bing",,""
"Are you sure you want to sign out of this Microsoft account?",,"¿Estás seguro de que quieres cerrar la sesión de esta cuenta de Microsoft?",,"AppData",,"All",,"Bing",,""
"Movies",,"Películas",,"AppData",,"All",,"Bing",,""
"Data cleared!",,"Datos borrados",,"AppData",,"All",,"Bing",,""
"Turn this on to enable a home page feed that is personalized based on your use of the feed.",,"Activa esta opción para habilitar una fuente de página principal personalizada en base a cómo usas la fuente.",,"AppData",,"All",,"Bing",,""
"Sorry, your device does not support this setting.",,"Tu dispositivo no admite esta configuración.",,"AppData",,"All",,"Bing",,""
"Daily image from Bing",,"Imagen diaria de Bing",,"AppData",,"All",,"Bing",,""
"Sweden",,"Suecia",,"AppData",,"All",,"Bing",,""
"Explore More",,"Explorar más",,"AppData",,"All",,"Bing",,""
"min",,"min",,"AppData",,"All",,"Bing",,""
"Distance: ",,"Distancia: ",,"AppData",,"All",,"Bing",,""
"Enable",,"Habilitar",,"AppData",,"All",,"Bing",,""
"Open in private mode tab",,"Abrir en una pestaña de modo privado",,"AppData",,"All",,"Bing",,""
"Fact checked by %s",,"Verificado por %s",,"AppData",,"All",,"Bing",,""
"Clear for this device only",,"Borra solo el de este dispositivo.",,"AppData",,"All",,"Bing",,""
"Directions",,"Preparación",,"AppData",,"All",,"Bing",,""
"Strict",,"Estricta",,"AppData",,"All",,"Bing",,""
"Success",,"Correcto",,"AppData",,"All",,"Bing",,""
"Microphone status is unknown.",,"Se desconoce el estado del micrófono.",,"AppData",,"All",,"Bing",,""
"Request mobile site",,"Solicitar sitio móvil",,"AppData",,"All",,"Bing",,""
"Aim at barcode or QR code",,"Enfoca el código de barras o el código QR",,"AppData",,"All",,"Bing",,""
"Tutorial",,"Tutorial",,"AppData",,"All",,"Bing",,""
"Tap to start speaking.",,"Pulsa para comenzar a hablar.",,"AppData",,"All",,"Bing",,""
"Maps",,"Mapas",,"AppData",,"All",,"Bing",,""
""Related searches for ""%s"":"",,""Búsquedas relacionadas para ""%s"":"",,"AppData",,"All",,"Bing",,""
"Sometimes you can\'t get there from here. This is one of those times. Try using different locations.",,"En ocasiones no se puede llegar al destino desde aquí. Esta es una de esas ocasiones. Intenta usar ubicaciones diferentes.",,"AppData",,"All",,"Bing",,""
"Set Bing as your default assistant and search with one press!",,"Establece Bing como tu asistente predeterminado y busca con solo pulsar una vez.",,"AppData",,"All",,"Bing",,""
"No more result",,"No hay más resultados",,"AppData",,"All",,"Bing",,""
" and other details",," y otros detalles",,"AppData",,"All",,"Bing",,""
"Don\'t show search history from my other devices",,"No mostrar el historial de búsquedas de mis otros dispositivos",,"AppData",,"All",,"Bing",,""
"dismiss",,"descartar",,"AppData",,"All",,"Bing",,""
"Privacy and Cookies",,"Privacidad y cookies",,"AppData",,"All",,"Bing",,""
"Share image",,"Compartir imagen",,"AppData",,"All",,"Bing",,""
"Chinese Traditional",,"Chino tradicional",,"AppData",,"All",,"Bing",,""
"In-depth Coverage",,"Cobertura en profundidad",,"AppData",,"All",,"Bing",,""
"Accessibility",,"Accesibilidad",,"AppData",,"All",,"Bing",,""
"Set Bing to automatically close your tabs",,"Configurar Bing para que cierre automáticamente las pestañas",,"AppData",,"All",,"Bing",,""
"Personalized home page feed",,"Fuente de página principal personalizada",,"AppData",,"All",,"Bing",,""
"Close all tabs",,"Cerrar todas las pestañas",,"AppData",,"All",,"Bing",,""
"Data from: ",,"Datos de:",,"AppData",,"All",,"Bing",,""
"Hey, frequent flyer! Your location has changed, so we need to switch things around to make sure you\'re seeing the right stuff.\n\nYou can always change your region in settings.",,"¡Eh, viajero! Tu ubicación cambió, por lo que tendremos que cambiar algunas cosas para asegurarnos de que veas la información correcta.\n\nSiempre puedes cambiar la región en la configuración.",,"AppData",,"All",,"Bing",,""
"Menu",,"Menú",,"AppData",,"All",,"Bing",,""
"Region",,"Región",,"AppData",,"All",,"Bing",,""
"Bing · product search",,"Bing · búsqueda de productos",,"AppData",,"All",,"Bing",,""
"Filters",,"Filtros",,"AppData",,"All",,"Bing",,""
"Latvian",,"Letón",,"AppData",,"All",,"Bing",,""
"Search",,"Buscar",,"AppData",,"All",,"Bing",,""
"Choose image quality",,"Elegir la calidad de la imagen",,"AppData",,"All",,"Bing",,""
"%d Related Collection",,"%d colección relacionada",,"AppData",,"All",,"Bing",,""
