PERMISSION NOTICE

The Microsoft “Terms of Use” (available at the www.microsoft.com website) govern all glossary terms in this document (“Glossary Terms”).  The following supplemental terms and conditions also apply.  If there is any conflict between the Terms of Use and the following terms and conditions, the following terms and conditions will take
Precedence over the Terms of Use.
         
1. No part of the Glossary Terms may be reproduced, adapted, distributed, or transmitted in any form or by any means, electronic, mechanical, or otherwise, including photocopying and entry into an information storage and/or retrieval system, for any purpose without the prior express consent of Microsoft Corporation. 

2. You may use the Glossary Terms in the development of any application software and you may also use the Glossary Terms for personal or non-commercial purposes only without the prior written consent of Microsoft Corporation, and only if all copies contain this Permission Notice and the Microsoft copyright notice in the Terms of Use.         
                                                                                                                                
3. You are not permitted to make any modifications, deletions or additions to the Glossary Terms.
 
4. Except as expressly set forth above, Microsoft’s publication of the Glossary Terms does not grant any rights to use, distribute, or implement any technology or intellectual property rights. All rights not expressly granted herein are expressly reserved by Microsoft.
"Source Term",,"Translation",,"String Category",,"Platform",,"Product",,"Version"
"English",,"англійська",,"Text",,"All",,"Office Online Group",,""
"ice hockey",,"хокейні ключка та шайба",,"Text",,"All",,"Office Online Group",,""
"R",,"Н",,"Text",,"All",,"Office Online Group",,""
""Please use a different name. Valid file names cannot contain any of the following characters:\/:*?""<>|#%."",,""Введіть інше ім’я. Припустиме ім’я не може містити такі символи: \/:*?""<>|#%."",,"Text",,"All",,"Office Online Group",,""
"EM",,"EM",,"Text",,"All",,"Office Online Group",,""
"video camera",,"відеокамера",,"Text",,"All",,"Office Online Group",,""
"moai",,"моай",,"Text",,"All",,"Office Online Group",,""
"disappointed but relieved face",,"розчарування з полегшенням",,"Text",,"All",,"Office Online Group",,""
"arrow",,"стрілка",,"Text",,"All",,"Office Online Group",,""
"Still to come...",,"Очікується…",,"Text",,"All",,"Office Online Group",,""
"Japanese post office",,"японська пошта",,"Text",,"All",,"Office Online Group",,""
"synagogue",,"синагога",,"Text",,"All",,"Office Online Group",,""
"English (Jamaica)",,"англійська (Ямайка)",,"Text",,"All",,"Office Online Group",,""
"16pt",,"16pt",,"Text",,"All",,"Office Online Group",,""
"Too many images",,"Забагато зображень",,"Text",,"All",,"Office Online Group",,""
"English (Australia)",,"англійська (Австралія)",,"Text",,"All",,"Office Online Group",,""
"Arabic (Egypt)",,"арабська (Єгипет)",,"Text",,"All",,"Office Online Group",,""
"PDF",,"PDF-файл",,"Text",,"All",,"Office Online Group",,""
"mosque",,"мечеть",,"Text",,"All",,"Office Online Group",,""
"{0} line",,"Рядок {0}",,"Text",,"All",,"Office Online Group",,""
"Click here to view the PDF of your document.",,"Клацніть тут, щоб переглянути документ у форматі PDF.",,"Text",,"All",,"Office Online Group",,""
"B",,"ЧО",,"Text",,"All",,"Office Online Group",,""
"R",,"В",,"Text",,"All",,"Office Online Group",,""
"Tigrigna (Ethiopia)",,"тіграй (Ефіопія)",,"Text",,"All",,"Office Online Group",,""
"Learn more",,"Додаткові відомості",,"Text",,"All",,"Office Online Group",,""
"P",,"О",,"Text",,"All",,"Office Online Group",,""
"A",,"Н",,"Text",,"All",,"Office Online Group",,""
"face negative",,"обличчя з негативними емоціями",,"Text",,"All",,"Office Online Group",,""
"cheese wedge",,"шматок сиру",,"Text",,"All",,"Office Online Group",,""
"custard",,"заварний крем",,"Text",,"All",,"Office Online Group",,""
"English (Trinidad and Tobago)",,"англійська (Тринідад і Тобаґо)",,"Text",,"All",,"Office Online Group",,""
"Portuguese",,"портуґальська",,"Text",,"All",,"Office Online Group",,""
"Serbian (Cyrillic, Montenegro)",,"сербська (кирилиця, Чорногорія)",,"Text",,"All",,"Office Online Group",,""
"R",,"Ч",,"Text",,"All",,"Office Online Group",,""
"Sorry, {webappshort} ran into a problem and comments can't be displayed.",,"На жаль, у веб-програмі {webappshort} сталася помилка, тому не вдалося відобразити примітки.",,"Text",,"All",,"Office Online Group",,""
"This is the embed code for this {doctype}. To embed it yourself, copy this text and paste it in your site or blog",,"Ось код вбудовування для цього файлу (тип: {doctype}). Щоб вбудувати його самостійно, скопіюйте цей текст і вставте на свій сайт або в блоґ.",,"Text",,"All",,"Office Online Group",,""
"I",,"У",,"Text",,"All",,"Office Online Group",,""
"AA",,"AA",,"Text",,"All",,"Office Online Group",,""
"Arabic (Iraq)",,"арабська (Ірак)",,"Text",,"All",,"Office Online Group",,""
"View",,"Подання",,"Text",,"All",,"Office Online Group",,""
"Dimensions",,"Розміри",,"Text",,"All",,"Office Online Group",,""
"X",,"ЦТ",,"Text",,"All",,"Office Online Group",,""
"P",,"Ф",,"Text",,"All",,"Office Online Group",,""
"D",,"К",,"Text",,"All",,"Office Online Group",,""
"monorail",,"монорейкова залізниця",,"Text",,"All",,"Office Online Group",,""
"mushroom",,"гриб",,"Text",,"All",,"Office Online Group",,""
"oncoming automobile",,"автомобіль, що наближається",,"Text",,"All",,"Office Online Group",,""
"person raising hand",,"людина з піднятою рукою",,"Text",,"All",,"Office Online Group",,""
"speak-no-evil monkey",,"нічого не скажу",,"Text",,"All",,"Office Online Group",,""
"alarm clock",,"будильник",,"Text",,"All",,"Office Online Group",,""
"eyes",,"очі",,"Text",,"All",,"Office Online Group",,""
"FREE button",,""кнопка ""FREE"""",,"Text",,"All",,"Office Online Group",,""
"articulated lorry",,"тягач",,"Text",,"All",,"Office Online Group",,""
"Email address (optional)",,"Адреса електронної пошти (необов’язково)",,"Text",,"All",,"Office Online Group",,""
"backhand index pointing down",,"рука, що показує вниз",,"Text",,"All",,"Office Online Group",,""
"tumbler glass",,"бокал віскі",,"Text",,"All",,"Office Online Group",,""
"baby chick",,"курча",,"Text",,"All",,"Office Online Group",,""
"bridge at night",,"міст уночі",,"Text",,"All",,"Office Online Group",,""
"JP",,"ОЯ",,"Text",,"All",,"Office Online Group",,""
"B",,"Н",,"Text",,"All",,"Office Online Group",,""
"E",,"Ч",,"Text",,"All",,"Office Online Group",,""
"G",,"К",,"Text",,"All",,"Office Online Group",,""
"D",,"Н",,"Text",,"All",,"Office Online Group",,""
"A",,"А",,"Text",,"All",,"Office Online Group",,""
"Y",,"Ш",,"Text",,"All",,"Office Online Group",,""
"The name {0} is already taken. Try another name for this copy.",,""Ім’я ""{0}"" вже використовується. Спробуйте іншу назву для цієї копії."",,"Text",,"All",,"Office Online Group",,""
"What don\'t you like?",,"Що вам не сподобалося?",,"Text",,"All",,"Office Online Group",,""
"HS",,"Т",,"Text",,"All",,"Office Online Group",,""
"S",,"С",,"Text",,"All",,"Office Online Group",,""
"R",,"А",,"Text",,"All",,"Office Online Group",,""
"Quechua (Bolivia)",,"кечуа (Болівія)",,"Text",,"All",,"Office Online Group",,""
"There are no slide notes",,"На слайді немає нотаток",,"Text",,"All",,"Office Online Group",,""
"Download My File",,"Завантажити мій файл",,"Text",,"All",,"Office Online Group",,""
"'Segoe UI Light','Segoe UI Web Light','Segoe UI','Segoe UI Web',Arial,Verdana,sans-serif;",,"'Segoe UI Light','Segoe UI Web Light','Segoe UI','Segoe UI Web',Arial,Verdana,sans-serif;",,"Text",,"All",,"Office Online Group",,""
"P",,"З",,"Text",,"All",,"Office Online Group",,""
"K",,"Х",,"Text",,"All",,"Office Online Group",,""
"Virgo",,"Діва",,"Text",,"All",,"Office Online Group",,""
"yellow heart",,"жовте серце",,"Text",,"All",,"Office Online Group",,""
"Go to Tell Me box to run any command",,""Перехід до поля ""Скажіть, що потрібно зробити"", щоб запускати будь-які команди"",,"Text",,"All",,"Office Online Group",,""
"outbox tray",,"лоток для вихідної пошти",,"Text",,"All",,"Office Online Group",,""
"Sindhi (Devanagari)",,"синдхі (деванагарі)",,"Text",,"All",,"Office Online Group",,""
"Microsoft Office for Mac 2011",,"Microsoft Office для Mac 2011",,"Text",,"All",,"Office Online Group",,""
"FG",,"ЕЗ",,"Text",,"All",,"Office Online Group",,""
"clothing",,"одяг",,"Text",,"All",,"Office Online Group",,""
"barber pole",,"вивіска перукаря",,"Text",,"All",,"Office Online Group",,""
"balloon",,"повітряна кулька",,"Text",,"All",,"Office Online Group",,""
"American football",,"м’яч для гри в американський футбол",,"Text",,"All",,"Office Online Group",,""
"phone",,"телефон",,"Text",,"All",,"Office Online Group",,""
"repeat single button",,""кнопка ""Повторити один раз"""",,"Text",,"All",,"Office Online Group",,""
"folded hands",,"складені руки",,"Text",,"All",,"Office Online Group",,""
"Document",,"Документ",,"Text",,"All",,"Office Online Group",,""
"Dari (Afghanistan)",,"дарі (Афганістан)",,"Text",,"All",,"Office Online Group",,""
"S",,"М",,"Text",,"All",,"Office Online Group",,""
"L",,"АМ",,"Text",,"All",,"Office Online Group",,""
"Saved",,"Збережено",,"Text",,"All",,"Office Online Group",,""
"face role",,"обличчя – ролі",,"Text",,"All",,"Office Online Group",,""
"old man",,"старий чоловік",,"Text",,"All",,"Office Online Group",,""
"old woman",,"стара жінка",,"Text",,"All",,"Office Online Group",,""
"neutral face",,"нейтральне обличчя",,"Text",,"All",,"Office Online Group",,""
"T",,"О",,"Text",,"All",,"Office Online Group",,""
"Move",,"Перемістити",,"Text",,"All",,"Office Online Group",,""
"S",,"Ь",,"Text",,"All",,"Office Online Group",,""
"Dutch",,"нідерландська",,"Text",,"All",,"Office Online Group",,""
"E",,"К",,"Text",,"All",,"Office Online Group",,""
"L",,"А",,"Text",,"All",,"Office Online Group",,""
"C",,"Ч",,"Text",,"All",,"Office Online Group",,""
"T",,"У",,"Text",,"All",,"Office Online Group",,""
"presentation",,"презентація",,"Text",,"All",,"Office Online Group",,""
"Marathi",,"маратхі",,"Text",,"All",,"Office Online Group",,""
"AT",,"ЦИ",,"Text",,"All",,"Office Online Group",,""
"bar chart",,"гістограма",,"Text",,"All",,"Office Online Group",,""
"Presentation",,"Презентація",,"Text",,"All",,"Office Online Group",,""
"paperclip",,"скріпка",,"Text",,"All",,"Office Online Group",,""
"eggplant",,"баклажан",,"Text",,"All",,"Office Online Group",,""
"JL",,"ОМ",,"Text",,"All",,"Office Online Group",,""
"M",,"Д",,"Text",,"All",,"Office Online Group",,""
"NU",,"Ц",,"Text",,"All",,"Office Online Group",,""
"No one has commented yet.",,"Ніхто ще не додавав приміток.",,"Text",,"All",,"Office Online Group",,""
"C",,"Ф",,"Text",,"All",,"Office Online Group",,""
"English (New Zealand)",,"англійська (Нова Зеландія)",,"Text",,"All",,"Office Online Group",,""
"Submit",,"Надіслати",,"Text",,"All",,"Office Online Group",,""
"name badge",,"бейдж з іменем",,"Text",,"All",,"Office Online Group",,""
"ghost",,"привид",,"Text",,"All",,"Office Online Group",,""
"smiling face with open mouth & smiling eyes",,"усміхнене обличчя з відкритим ротом і примруженими очима",,"Text",,"All",,"Office Online Group",,""
""Get Help on ""{0}"""",,""Довідка за запитом ""{0}"""",,"Text",,"All",,"Office Online Group",,""
"DR",,"Р",,"Text",,"All",,"Office Online Group",,""
"euro banknote",,"банкнота із символом євро",,"Text",,"All",,"Office Online Group",,""
"woman's boot",,"жіночий чобіт",,"Text",,"All",,"Office Online Group",,""
"boy",,"хлопець",,"Text",,"All",,"Office Online Group",,""
"The service is unavailable",,"Служба недоступна",,"Text",,"All",,"Office Online Group",,""
"E",,"В",,"Text",,"All",,"Office Online Group",,""
"baguette bread",,"багет",,"Text",,"All",,"Office Online Group",,""
"palm tree",,"пальма",,"Text",,"All",,"Office Online Group",,""
"face neutral",,"нейтральне обличчя",,"Text",,"All",,"Office Online Group",,""
"Bosnian (Cyrillic)",,"боснійська (кирилиця)",,"Text",,"All",,"Office Online Group",,""
"musical note",,"музична нота",,"Text",,"All",,"Office Online Group",,""
"trumpet",,"труба",,"Text",,"All",,"Office Online Group",,""
"wilted flower",,"зів’яла квітка",,"Text",,"All",,"Office Online Group",,""
"chart increasing",,"висхідна діаграма",,"Text",,"All",,"Office Online Group",,""
"E",,"ЧЧ",,"Text",,"All",,"Office Online Group",,""
"Thai",,"тайська",,"Text",,"All",,"Office Online Group",,""
"I",,"С",,"Text",,"All",,"Office Online Group",,""
"L",,"Д",,"Text",,"All",,"Office Online Group",,""
"K",,"Т",,"Text",,"All",,"Office Online Group",,""
"Connection Restored",,"Підключення відновлено",,"Text",,"All",,"Office Online Group",,""
"German (Luxembourg)",,"німецька (Люксембурґ)",,"Text",,"All",,"Office Online Group",,""
"AB button (blood type)",,"кнопка AB (група крові)",,"Text",,"All",,"Office Online Group",,""
"family",,"родина",,"Text",,"All",,"Office Online Group",,""
"This Add-In is about to create a new document in your default folder on your current cloud repository.",,"Ця надбудова збирається створити новий документ у стандартній папці вашого поточного хмарного репозиторію.",,"Text",,"All",,"Office Online Group",,""
"boar",,"вепр",,"Text",,"All",,"Office Online Group",,""
"flags",,"прапори",,"Text",,"All",,"Office Online Group",,""
"chocolate bar",,"плитка шоколаду",,"Text",,"All",,"Office Online Group",,""
"T",,"Ш",,"Text",,"All",,"Office Online Group",,""
"C",,"С",,"Text",,"All",,"Office Online Group",,""
"R",,"С",,"Text",,"All",,"Office Online Group",,""
"10pt",,"10pt",,"Text",,"All",,"Office Online Group",,""
"martial arts uniform",,"спортивне кімоно",,"Text",,"All",,"Office Online Group",,""
"More Office Online accessibility help",,"Докладні відомості про спеціальні можливості Office Online",,"Text",,"All",,"Office Online Group",,""
"Uyghur (PRC)",,"уйгурська (КНР)",,"Text",,"All",,"Office Online Group",,""
"memo",,"нотатка",,"Text",,"All",,"Office Online Group",,""
"ZE",,"Ц",,"Text",,"All",,"Office Online Group",,""
"TM",,"ТМ",,"Text",,"All",,"Office Online Group",,""
"Go back",,"Назад",,"Text",,"All",,"Office Online Group",,""
"Editing is not currently available. We are working on it though.",,"Редагування зараз недоступне, але ми над цим працюємо.",,"Text",,"All",,"Office Online Group",,""
"I",,"З",,"Text",,"All",,"Office Online Group",,""
"G",,"Ж",,"Text",,"All",,"Office Online Group",,""
"raised fist",,"піднятий кулак",,"Text",,"All",,"Office Online Group",,""
"tennis",,"тенісний м’яч",,"Text",,"All",,"Office Online Group",,""
"oncoming taxi",,"таксі, що наближається",,"Text",,"All",,"Office Online Group",,""
"Insert Online Picture",,"Вставити зображення з Інтернету",,"Text",,"All",,"Office Online Group",,""
"Sorry, we don't support {0} files. We can only insert .jpg, .jpeg, .png, .gif, .bmp, .tif and .tiff files.",,"На жаль, файли у форматі {0} не підтримуються. Можна вставляти лише файли у форматах JPG, JPEG, PNG, GIF, BMP, TIF і TIFF.",,"Text",,"All",,"Office Online Group",,""
"V",,"В",,"Text",,"All",,"Office Online Group",,""
"S",,"Ш",,"Text",,"All",,"Office Online Group",,""
"kissing face",,"цілую",,"Text",,"All",,"Office Online Group",,""
"country flag",,"прапори країн",,"Text",,"All",,"Office Online Group",,""
"running shirt",,"футболка для бігу",,"Text",,"All",,"Office Online Group",,""
"movie camera",,"кінокамера",,"Text",,"All",,"Office Online Group",,""
"water closet",,"убиральня",,"Text",,"All",,"Office Online Group",,""
"Aquarius",,"Водолій",,"Text",,"All",,"Office Online Group",,""
"grinning face",,"усміхнене обличчя",,"Text",,"All",,"Office Online Group",,""
"person",,"люди",,"Text",,"All",,"Office Online Group",,""
"door",,"двері",,"Text",,"All",,"Office Online Group",,""
"We can't get the list of your recent documents right now.",,"Зараз не вдалось отримати список останніх документів.",,"Text",,"All",,"Office Online Group",,""
"Icelandic",,"ісландська",,"Text",,"All",,"Office Online Group",,""
"Sorry, your session expired. Please refresh the page to continue.",,"Сеанс завершився. Щоб продовжити роботу, оновіть сторінку.",,"Text",,"All",,"Office Online Group",,""
"Kyrgyz",,"киргизька",,"Text",,"All",,"Office Online Group",,""
"French",,"французька",,"Text",,"All",,"Office Online Group",,""
"T",,"Н",,"Text",,"All",,"Office Online Group",,""
"SF",,"ТТ",,"Text",,"All",,"Office Online Group",,""
"W",,"Р",,"Text",,"All",,"Office Online Group",,""
"POLICY TIP:",,"ЗАСТЕРЕЖЕННЯ ЩОДО ПОРУШЕННЯ ПОЛІТИКИ:",,"Text",,"All",,"Office Online Group",,""
"non-potable water",,"непитна вода",,"Text",,"All",,"Office Online Group",,""
"ear of corn",,"качан кукурудзи",,"Text",,"All",,"Office Online Group",,""
"pushpin",,"канцелярська кнопка",,"Text",,"All",,"Office Online Group",,""
"Get the Excel app",,"Отримати програму Excel",,"Text",,"All",,"Office Online Group",,""
"whiteboard",,"дошка",,"Text",,"All",,"Office Online Group",,""
"Chinese (PRC)",,"китайська (КНР)",,"Text",,"All",,"Office Online Group",,""
"Download {richclientfull} for free at OneNote.com.",,"Завантажити {richclientfull} безкоштовно на OneNote.com.",,"Text",,"All",,"Office Online Group",,""
"We're automatically saving your changes.",,"Зміни зберігаються автоматично.",,"Text",,"All",,"Office Online Group",,""
"A converted version of this {doctype} already exists.",,"Перетворена версія цього файлу ({doctype}) уже існує.",,"Text",,"All",,"Office Online Group",,""
"If you have an older version of Office or no Office at all, you can try {0}.",,"Якщо використовується попередня версія системи Office, або систему взагалі не інстальовано, спробуйте {0}.",,"Text",,"All",,"Office Online Group",,""
"Kanuri",,"канурі",,"Text",,"All",,"Office Online Group",,""
"SL",,"ТЛ",,"Text",,"All",,"Office Online Group",,""
"D",,"Р",,"Text",,"All",,"Office Online Group",,""
"OneNote",,"OneNote",,"Text",,"All",,"Office Online Group",,""
"Unknown User",,"Невідомий користувач",,"Text",,"All",,"Office Online Group",,""
"C",,"В",,"Text",,"All",,"Office Online Group",,""
"M",,"Н",,"Text",,"All",,"Office Online Group",,""
"Slide title is unknown",,"Заголовок слайда невідомий",,"Text",,"All",,"Office Online Group",,""
"Punjabi",,"панджабі",,"Text",,"All",,"Office Online Group",,""
"Kashmiri (Arabic)",,"кашмірі (арабське письмо)",,"Text",,"All",,"Office Online Group",,""
"Recently Used Fonts",,"Недавно використані шрифти",,"Text",,"All",,"Office Online Group",,""
"Theme Fonts",,"Шрифти теми",,"Text",,"All",,"Office Online Group",,""
"You can also just grab the embed URL if that's easier for you. Copy it below.",,"Також можна просто скопіювати URL-адресу для вбудовування, якщо так простіше. Цю адресу наведено нижче.",,"Text",,"All",,"Office Online Group",,""
"Can't Access Clipboard",,"Не вдалось отримати доступ до буфера обміну",,"Text",,"All",,"Office Online Group",,""
"Post",,"Розміщення в папці",,"Text",,"All",,"Office Online Group",,""
"Loading...",,"Завантаження...",,"Text",,"All",,"Office Online Group",,""
"Use shortcut keys",,"Використання сполучень клавіш",,"Text",,"All",,"Office Online Group",,""
"Yes, let's go!",,"Так, почнемо!",,"Text",,"All",,"Office Online Group",,""
"Try Again",,"Спробувати ще раз",,"Text",,"All",,"Office Online Group",,""
"Rename this file.",,"Перейменувати цей файл.",,"Text",,"All",,"Office Online Group",,""
"Additional Information",,"Додаткові відомості",,"Text",,"All",,"Office Online Group",,""
"L",,"Ь",,"Text",,"All",,"Office Online Group",,""
"Open PDF",,"Відкрити PDF",,"Text",,"All",,"Office Online Group",,""
"J",,"Ч",,"Text",,"All",,"Office Online Group",,""
"S",,"В",,"Text",,"All",,"Office Online Group",,""
"bacon",,"бекон",,"Text",,"All",,"Office Online Group",,""
"face with medical mask",,"обличчя з медичною маскою",,"Text",,"All",,"Office Online Group",,""
"night with stars",,"зоряна ніч",,"Text",,"All",,"Office Online Group",,""
"blond-haired person",,"людина зі світлим волоссям",,"Text",,"All",,"Office Online Group",,""
"W",,"W",,"Text",,"All",,"Office Online Group",,""
"Book",,"Книга",,"Text",,"All",,"Office Online Group",,""
"T",,"Т",,"Text",,"All",,"Office Online Group",,""
"face with open mouth & cold sweat",,"відкритий рот і холодний піт",,"Text",,"All",,"Office Online Group",,""
"french fries",,"картопля фрі",,"Text",,"All",,"Office Online Group",,""
"FK",,"ШЇ",,"Text",,"All",,"Office Online Group",,""
"blue circle",,"синє коло",,"Text",,"All",,"Office Online Group",,""
"Error",,"Помилка",,"Text",,"All",,"Office Online Group",,""
"Spanish (Dominican Republic)",,"іспанська (Домініканська Республіка)",,"Text",,"All",,"Office Online Group",,""
"tear-off calendar",,"відривний календар",,"Text",,"All",,"Office Online Group",,""
"O",,"П",,"Text",,"All",,"Office Online Group",,""
"Assamese",,"ассамі",,"Text",,"All",,"Office Online Group",,""
"PS",,"ПТ",,"Text",,"All",,"Office Online Group",,""
"field hockey",,"хокей на траві",,"Text",,"All",,"Office Online Group",,""
"place religious",,"місця – релігія",,"Text",,"All",,"Office Online Group",,""
"mrs. claus",,"жінка Санта-Клауса",,"Text",,"All",,"Office Online Group",,""
"Ibibio",,"ібібіо",,"Text",,"All",,"Office Online Group",,""
"We'd like to prevent errors like this. You can help by sending us an error report. This will include a copy of your file, which we'll only use to fix the problem and to help improve {webappshort}.",,"Ми хотіли б запобігти таким помилкам. Ви можете допомогти нам, надіславши звіт про помилку. Він міститиме копію вашого файлу, яка використовуватиметься лише для виправлення помилки та вдосконалення програми {webappshort}.",,"Text",,"All",,"Office Online Group",,""
"U",,"Т",,"Text",,"All",,"Office Online Group",,""
"Sami, Southern (Norway)",,"південно-саамська (Норвеґія)",,"Text",,"All",,"Office Online Group",,""
"English (Singapore)",,"англійська (Сінґапур)",,"Text",,"All",,"Office Online Group",,""
"tangerine",,"мандарин",,"Text",,"All",,"Office Online Group",,""
"vertical traffic light",,"вертикальний світлофор",,"Text",,"All",,"Office Online Group",,""
"Try again",,"Спробувати ще раз",,"Text",,"All",,"Office Online Group",,""
"Tibetan (PRC)",,"тибетська (КНР)",,"Text",,"All",,"Office Online Group",,""
"Slide Content Prompt is unknown",,"Підказка про вміст слайду невідома",,"Text",,"All",,"Office Online Group",,""
"Some compatibility issues could occur if you edit this file.",,"У разі редагування цього файлу можуть виникати помилки сумісності.",,"Text",,"All",,"Office Online Group",,""
"pager",,"пейджер",,"Text",,"All",,"Office Online Group",,""
"persevering face",,"упертість",,"Text",,"All",,"Office Online Group",,""
"confounded face",,"збентежене обличчя",,"Text",,"All",,"Office Online Group",,""
"You couldn't be signed in to {0}. This can happen if you're using Internet Explorer or Microsoft Edge and Office Online and the authorization endpoint (login.microsoftonline.com) are in different security zones. It may be necessary to change your zone configuration. For more information, read the following article: ",,"Не вдалося ввійти на сайт {0}. Це може трапитися, якщо ви використовуєте Internet Explorer або Microsoft Edge, а Office Online і кінцева точка авторизації (login.microsoftonline.com) розташовані в різних зонах безпеки. Можливо, потрібно змінити конфігурацію зон. Докладні відомості див. в цій статті: ",,"Text",,"All",,"Office Online Group",,""
"Oops, no name",,"Немає імені",,"Text",,"All",,"Office Online Group",,""
""Japanese ""acceptable"" button"",,""кнопка ""прийнятно"" японською"",,"Text",,"All",,"Office Online Group",,""
"black square button",,"чорна квадратна кнопка",,"Text",,"All",,"Office Online Group",,""
"A",,"У",,"Text",,"All",,"Office Online Group",,""
"Basque",,"баскська",,"Text",,"All",,"Office Online Group",,""
"Optional",,"Необов’язково",,"Text",,"All",,"Office Online Group",,""
"Chat request",,"Запит на чат",,"Text",,"All",,"Office Online Group",,""
"two-hump camel",,"двогорбий верблюд",,"Text",,"All",,"Office Online Group",,""
"pouting face",,"насуплене обличчя",,"Text",,"All",,"Office Online Group",,""
"person walking",,"пішохід",,"Text",,"All",,"Office Online Group",,""
"construction",,"будівництво",,"Text",,"All",,"Office Online Group",,""
"cooking",,"кулінарія",,"Text",,"All",,"Office Online Group",,""
"CL button",,"кнопка CL",,"Text",,"All",,"Office Online Group",,""
"waxing gibbous moon",,"зростаючий місяць",,"Text",,"All",,"Office Online Group",,""
"shower",,"душ",,"Text",,"All",,"Office Online Group",,""
