PERMISSION NOTICE

The Microsoft “Terms of Use” (available at the www.microsoft.com website) govern all glossary terms in this document (“Glossary Terms”).  The following supplemental terms and conditions also apply.  If there is any conflict between the Terms of Use and the following terms and conditions, the following terms and conditions will take
Precedence over the Terms of Use.
         
1. No part of the Glossary Terms may be reproduced, adapted, distributed, or transmitted in any form or by any means, electronic, mechanical, or otherwise, including photocopying and entry into an information storage and/or retrieval system, for any purpose without the prior express consent of Microsoft Corporation. 

2. You may use the Glossary Terms in the development of any application software and you may also use the Glossary Terms for personal or non-commercial purposes only without the prior written consent of Microsoft Corporation, and only if all copies contain this Permission Notice and the Microsoft copyright notice in the Terms of Use.         
                                                                                                                                
3. You are not permitted to make any modifications, deletions or additions to the Glossary Terms.
 
4. Except as expressly set forth above, Microsoft’s publication of the Glossary Terms does not grant any rights to use, distribute, or implement any technology or intellectual property rights. All rights not expressly granted herein are expressly reserved by Microsoft.
"Source Term",,"Translation",,"String Category",,"Platform",,"Product",,"Version"
"Copy Email Address",,"Копіювати адресу електронної пошти",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Copy Image",,"Копіювати зображення",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Copy Image URL",,"Копіювати URL-адресу зображення",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Copy Link",,"Копіювати посилання",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Cut",,"Вирізати",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Inspect Element",,"Перевірити елемент",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Open Link",,"Відкрити посилання",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Paste",,"Вставити",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Yes, open in browser",,"Так, відкрити в браузері",,"Text",,"All",,"Microsoft Teams for Mac",,""
"No, cancel",,"Ні, скасувати",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Want to open this link in a browser?",,"Відкрити це посилання в браузері?",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Open in browser",,"Відкриття в браузері",,"Text",,"All",,"Microsoft Teams for Mac",,""
"OK",,"OK",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Cancel",,"Скасувати",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Open file {0}?",,"Відкрити файл {0}?",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Open File",,"Відкриття файлу",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Failed to register as chat app for Office",,"Не вдалося зареєструвати Teams як програму чату для Office",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Enjoy using Teams!",,"Приємного використання Teams!",,"Text",,"All",,"Microsoft Teams for Mac",,""
"This message is shown on success registering as chat app for Office and when the app is all set up.",,"Це повідомлення відображається, коли Teams успішно зареєстровано як програму чату для Office і повністю налаштовано.",,"Text",,"All",,"Microsoft Teams for Mac",,""
"You're all set.",,"Усе готово",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Title is shown on success registering as chat app for Office. Let's user know the app is all set up.",,"Заголовок відображається, коли Teams успішно зареєстровано як програму чату для Office. Повідомляє користувача, що програму повністю налаштовано.",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Failed to unregister as chat app for Office",,"Не вдалося скасувати реєстрацію Teams як програми чату для Office",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Username or password maybe incorrect",,"Можливо, неправильне ім’я користувача або пароль",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Send a quick reply...",,"Надішліть швидку відповідь…",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Send",,"Надіслати",,"Text",,"All",,"Microsoft Teams for Mac",,""
"N/A",,"Н/Д",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Launching app",,"Триває запуск програми",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Microsoft Confidential. Do not distribute.",,"Конфіденційна інформація корпорації Майкрософт. Не розповсюджувати.",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Loading Microsoft Teams",,"Завантаження Microsoft Teams",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Sorry, this is taking longer than we thought",,"Це займе більше часу, ніж ми думали.",,"Text",,"All",,"Microsoft Teams for Mac",,""
"There was a glitch, and we're recovering",,"Виявлено проблему. Триває відновлення.",,"Text",,"All",,"Microsoft Teams for Mac",,""
"It looks like we can’t display your content right now. What would you like to do?",,"Не вдається відобразити вміст. Що потрібно зробити?",,"Text",,"All",,"Microsoft Teams for Mac",,""
"We’re having trouble displaying your content",,"Сталася проблема під час відображення вмісту",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Close",,"Закрити",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Maximize",,"Розгорнути",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Minimize",,"Згорнути",,"Text",,"All",,"Microsoft Teams for Mac",,""
"We’re taking you back to the login page (this could take a few seconds)",,"Ви повернетеся на сторінку входу (це може зайняти кілька секунд)",,"Text",,"All",,"Microsoft Teams for Mac",,""
"About Microsoft Teams",,"Про Microsoft Teams",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Hide Microsoft Teams",,"Приховати Microsoft Teams",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Hide Others",,"Приховати інші",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Quit Microsoft Teams",,"Вийти з Microsoft Teams",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Services",,"Служби",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Show All",,"Показати всі",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Development",,"Розробка",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Edit",,"Змінити",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Delete",,"Видалити",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Paste and Match Style",,"Вставити з відповідним стилем",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Redo",,"Повторити",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Select All",,"Виділити все",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Undo",,"Скасувати",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Help",,"Довідка",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Legal Information",,"Юридичні відомості",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Privacy Policy",,"Політика конфіденційності",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Microsoft Teams Help",,"Довідка з Microsoft Teams",,"Text",,"All",,"Microsoft Teams for Mac",,""
"View",,"Подання",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Go Back",,"Назад",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Go Forward",,"Вперед",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Toggle Full Screen",,"На весь екран",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Window",,"Вікно",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Bring All to Front",,"Перенести все на передній план",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Zoom",,"Масштабування",,"Text",,"All",,"Microsoft Teams for Mac",,""
"More info",,"Докладніше",,"Text",,"All",,"Microsoft Teams for Mac",,""
"In order to run Microsoft Teams, please free up some disk space.",,"Щоб запустити Microsoft Teams, звільніть місце на диску.",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Not enough space",,"Бракує місця на диску",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Accept with audio",,"Прийняти зі звуком",,"Text",,"All",,"Microsoft Teams for Mac",,""
"close",,"закрити",,"Text",,"All",,"Microsoft Teams for Mac",,""
"join meetup",,"приєднатися до зустрічі Meetup",,"Text",,"All",,"Microsoft Teams for Mac",,""
"message",,"повідомлення",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Pop out",,"Спливаюче меню",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Decline call",,"Відхилити виклик",,"Text",,"All",,"Microsoft Teams for Mac",,""
"reply",,"відповісти",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Accept screen share",,"Прийняти екран частка",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Accept with video",,"Прийняти з відео",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Microsoft Teams Notification",,"Сповіщення Microsoft Teams",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Oh no ... we can’t connect to the internet. Check your connection.",,"Не вдалося підключитися до Інтернету. Перевірте підключення.",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Yikes! Looks like someone pulled the plug on the internet.",,"Помилка! Не вдалося підключитися до Інтернету.",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Error code - {0}",,"Код помилки: {0}",,"Text",,"All",,"Microsoft Teams for Mac",,""
""If that doesn't work, try <a href=""#"" id=""signoutLink"" target=""_blank"">signing out</a> and back in."",,""Якщо це не працює, спробуйте <a href=""#"" id=""signoutLink"" target=""_blank"">вийти</a> й знову ввійти в обліковий запис."",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Password",,"Пароль",,"Text",,"All",,"Microsoft Teams for Mac",,""
"For: {0}:{1}",,"Для: {0}:{1}",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Your connection is not private",,"Ваше з’єднання незахищене",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Proxy: {0}:{1}",,"Проксі-сервер: {0}:{1}",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Sign In",,"Увійти",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Signing In...",,"Виконується вхід...",,"Text",,"All",,"Microsoft Teams for Mac",,""
"There is a glitch. Sorry for the inconvenience. Please sign in again.",,"Виникла проблема. Вибачте за незручності. Увійдіть ще раз.",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Reply",,"Відповісти",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Retry",,"Повторити спробу",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Retrying...",,"Повторна спроба…",,"Text",,"All",,"Microsoft Teams for Mac",,""
"That didn’t work. Please try again using your organizational sign-in name and password, or choose a different certificate.",,"Сталася помилка входу. Повторіть спробу, скориставшись даними для входу організації, або виберіть інший сертифікат.",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Something's not right. Please click <b>Retry</b> then add this tab again once the app is finished restarting. You'll need to sign in using your credentials and select a valid certificate.",,"Щось пішло не так. Клацніть <b>Повторити спробу</b>, а потім, коли програма перезапуститься, додайте цю вкладку ще раз. Увійдіть під своїми даними для входу та виберіть дійсний сертифікат.",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Sign in again",,"Увійти знову",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Available",,"Доступний",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Away",,"Немає на місці",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Be right back",,"Скоро буду",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Busy",,"Зайнятий",,"Text",,"All",,"Microsoft Teams for Mac",,""
"No connection",,"Немає підключення",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Do not disturb",,"Не турбувати",,"Text",,"All",,"Microsoft Teams for Mac",,""
"We ran into an issue",,"Ми зіткнулися з проблемою",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Idle",,"Неактивний",,"Text",,"All",,"Microsoft Teams for Mac",,""
"In a meeting",,"На нараді",,"Text",,"All",,"Microsoft Teams for Mac",,""
"New activity",,"Нова діяльність",,"Text",,"All",,"Microsoft Teams for Mac",,""
"No network",,"Немає зв’язку з мережею",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Offline",,"Офлайн",,"Text",,"All",,"Microsoft Teams for Mac",,""
"On the phone",,"Телефонна розмова",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Presenting",,"Презентація",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Status unknown",,"Невідомий стан",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Status set to {0}",,""Налаштовано стан ""{0}""."",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Submit",,"Надіслати",,"Text",,"All",,"Microsoft Teams for Mac",,""
"We're switching you to your other account. It'll just take a moment...",,"Ми переключаємо вас на ваш інший обліковий запис. Це займе лише хвилинку.",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Open DevTools",,"Відкрити знаряддя розробника",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Get logs",,"Отримати журнали",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Log out",,"Вийти",,"Text",,"All",,"Microsoft Teams for Mac",,""
"My status",,"Мій стан",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Microsoft Teams is still running and you will continue to receive notifications.",,"Microsoft Teams усе ще працює. Сповіщення надходитимуть і надалі.",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Open",,"Відкрити",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Sign out",,"Вийти",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Appear away",,"Повідомляти про відсутність",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Be right back",,"Зараз повернуся",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Reset status",,"Скинути стан",,"Text",,"All",,"Microsoft Teams for Mac",,""
"This dialog will auto close after the repair is done. If Teams process doesn't auto start in few minutes, please click on download option and install.",,""Після відновлення це діалогове вікно автоматично закриється. Якщо процес Teams не запуститься автоматично за кілька хвилин, натисніть кнопку ""Завантажити"" та інсталюйте програму."",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Repairing Teams...",,"Відновлення Teams...",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Download",,"Завантажити",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Ok",,"OK",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Not on Teams yet?",,"Ще не використовуєте Teams?",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Three happy people waving",,"Три щасливих чоловічки",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Sign-in address",,"Адреса для входу",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Enter your work, school, or Microsoft account.",,"Увійдіть за допомогою службового чи навчального облікового запису або облікового запису Microsoft.",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Learn More",,"Докладніше",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Learn More about Teams",,"Докладніше про Teams",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Loading",,"Завантаження",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Sign up for free",,"Безкоштовна реєстрація",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Sign in",,"Увійти",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Username",,"Ім’я користувача",,"Text",,"All",,"Microsoft Teams for Mac",,""
"New chat",,"Новий чат",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Settings",,"Параметри",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Appear Away",,"Повідомляти про відсутність",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Be Right Back",,"Скоро буду",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Do Not Disturb",,"Не турбувати",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Idle",,"Неактивний режим",,"Text",,"All",,"Microsoft Teams for Mac",,""
"On The Phone",,"Телефонна розмова",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Reset Status",,"Скинути стан",,"Text",,"All",,"Microsoft Teams for Mac",,""
"App initialization timed out",,"Час очікування ініціалізації програми завершився.",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Failed to load: {0}",,"Не вдалося завантажити: {0}",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Failed to reach: {0}",,"Не вдалося перейти: {0}",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Failed to connect to settings endpoint",,"Не вдалося підключитися до кінцевої точки параметрів",,"Text",,"All",,"Microsoft Teams for Mac",,""
