PERMISSION NOTICE

The Microsoft “Terms of Use” (available at the www.microsoft.com website) govern all glossary terms in this document (“Glossary Terms”).  The following supplemental terms and conditions also apply.  If there is any conflict between the Terms of Use and the following terms and conditions, the following terms and conditions will take
Precedence over the Terms of Use.
         
1. No part of the Glossary Terms may be reproduced, adapted, distributed, or transmitted in any form or by any means, electronic, mechanical, or otherwise, including photocopying and entry into an information storage and/or retrieval system, for any purpose without the prior express consent of Microsoft Corporation. 

2. You may use the Glossary Terms in the development of any application software and you may also use the Glossary Terms for personal or non-commercial purposes only without the prior written consent of Microsoft Corporation, and only if all copies contain this Permission Notice and the Microsoft copyright notice in the Terms of Use.         
                                                                                                                                
3. You are not permitted to make any modifications, deletions or additions to the Glossary Terms.
 
4. Except as expressly set forth above, Microsoft’s publication of the Glossary Terms does not grant any rights to use, distribute, or implement any technology or intellectual property rights. All rights not expressly granted herein are expressly reserved by Microsoft.
"Source Term",,"Translation",,"String Category",,"Platform",,"Product",,"Version"
"{0} removed {1} from the chat",,"Uživatel {0} odebral uživatele {1} z chatu.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"This message has been deleted.",,"Tato zpráva byla odstraněna.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"This tab is deleted.",,"Tato karta je odstraněná.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Administrator has disabled chat for this user",,"Správce zakázal chat pro tohoto uživatele.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Email",,"E-mail",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"To: {0}",,"Komu: {0}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"End call",,"Ukončit hovor",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Syncing",,"Probíhá synchronizace",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Uh oh, something went wrong and we couldn't sync your data. Your content may not be available right now. Please try again later.",,"Ouha… Došlo k chybě a nelze synchronizovat data. Váš obsah je možná dočasně nedostupný. Zkuste to znovu později.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Wow, you have a lot of content! We're still syncing {0} item(s), but let's get you started.",,"Páni! Máte opravdu hodně obsahu. Ještě pořád synchronizujeme položky ({0}), ale už můžeme pomalu začít.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"We're sorry",,"Je nám líto",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Sorry, your device is offline. Please try again later.",,"Zařízení je bohužel offline. Opakujte akci později.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Export logs",,"Exportovat protokoly",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Tap the star to favorite or unfavorite a channel.",,"Klepnutím na hvězdičku přidáte kanál do oblíbených nebo ho z oblíbených odeberete.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Tap the star to favorite or unfavorite a team.",,"Klepnutím na hvězdičku přidáte tým do oblíbených nebo ho z oblíbených odeberete.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Cancel",,"Zrušit",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Feedback",,"Váš názor",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Attach screenshot",,"Připojit snímek obrazovky",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Enter Feedback",,"Zadejte svůj názor",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Enter title (required)",,"Zadejte název (povinné)",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"A file with this name already exists in this folder. What would you like to do?",,"Soubor s tímto názvem už v této složce existuje. Co chcete udělat?",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Replace",,"Nahradit",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"This file already exists",,"Tento soubor již existuje",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"{0} KB, Modified by {1} on {2}",,"{0} kB, upravil(a) {1} dne {2}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"[The file or image preview is not available]",,"[Náhled souboru nebo obrázku není dostupný]",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"File upload failed.",,"Odeslání souboru se nezdařilo",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"We can't load the files for this channel right now.",,"Soubory pro tento kanál teď nemůžeme načíst.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Modified by {0} on {1}",,"Upravil(a) {0} dne {1}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Following",,"Sledování",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"We couldn't follow or unfollow that channel for you",,"Nebylo možno začít nebo přestat sledovat tento kanál",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Please update the app now to continue using Microsoft Teams",,"Chcete-li pokračovat v používání aplikace Microsoft Teams, aktualizujte ji",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Update required",,"Je vyžadována aktualizace",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Show",,"Zobrazit",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"+ {0} others liked your message in {1}",,"+ {0} dalším se líbí vaše zpráva v kanálu {1}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Liked your message in {0}",,"Olajkoval(a) vaši zprávu v: {0}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"+ {0} other liked your message in {1}",,"+ {0} dalšímu se líbí vaše zpráva v kanálu {1}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Mentioned you in {0}",,"Vás zmínil(a) v: {0}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Mentioned {0} in {1}",,"Zmínil(a) uživatele: {0} v: {1}.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"+ {0} others replied to a conversation you are part of in {1}",,"+ {0} další odpověděli v konverzaci, které jste součástí, v kanálu {1}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Replied to a conversation you are part of in {0}",,"Odpověděl(a) na vaši zprávu v kanálu {0}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"+ {0} others replied to your conversation in {1}",,"+ {0} další odpověděli na vaši konverzaci v kanálu {1}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Replied to your conversation in {0}",,"Odpověděl(a) na vaši konverzaci v: {0}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"+ {0} other replied to your conversation in {1}",,"+ {0} další odpověděl(a) na vaši konverzaci v kanálu {1}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"+ {0} other replied to a conversation you are part of in {1}",,"+ {0} další odpověděl(a) v konverzaci, které jste součástí, v kanálu {1}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"{0} and {1} others",,"{0} a {1} další",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"{0} and 1 other",,"{0} a 1 další",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"an unavailable team: {0}",,"nedostupný tým: {0}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"+ {0} others participated in a conversation in {1}",,"+ {0} další(ch) jsou účastníci konverzace v kanálu {1}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"+ {0} other participated in a conversation in {1}",,"+ {0} další jsou účastníci konverzace v kanálu {1}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Posted a new message in {0}",,"Přidal(a) novou zprávu v kanálu {0}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Participated in a conversation in {0}",,"Zúčastnil(a) se konverzace v kanálu {0}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"{0}, {1}, and {2} more",,"{0}, {1} a další ({2})",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"{0} older replies",,"Počet starších odpovědí: {0}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Added you to {0}",,"Přidal(a) vás do: {0}.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Made you an owner of {0} team",,"Povýšil(a) vás na vlastníka týmu {0}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Sorry, we're having trouble signing you in. Please try again.",,"Je nám líto, ale došlo k potížím při přihlašování. Opakujte akci.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Powered by GIPHY",,"Používá technologii Giphy.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Administrator has disabled chat for one or more users",,"Správce zakázal chat pro jednoho nebo více uživatelů.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"{0} Participants",,"{0} účastníků",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"IMPORTANT!",,"DŮLEŽITÉ!",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Place call on hold",,"Přidržet hovor",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Hold Call",,"Přidržení hovoru",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"{0}h ago",,"Před {0} h",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"[Unable to load image]",,"[Obrázek se nepovedlo načíst.]",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Personal image collection preview",,"Náhled osobní kolekce obrázků",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"We don't recoginize the sign-in address. Please use your Office 365 sign-in.",,"Tuto přihlašovací adresu neznáme. Použijte přihlašovací údaje pro Office 365.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Only when I'm not active on desktop",,"Jen když nejsem aktivní na stolním počítači",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"You can join this on the desktop app",,"Sem se můžete připojit v aplikaci pro plochu.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Just now",,"Právě teď",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"This mention will notify {0} people.",,"Tato zmínka upozorní {0} lidí.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Last read",,"Naposledy přečteno",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Legal",,"Právní informace",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"We couldn't like or unlike that message for you",,"U této zprávy nešlo udělit nebo zrušit lajk.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Likes",,"Lajky",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Teams",,"Týmy",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Loading your teams...",,"Načítají se vaše týmy…",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Loading...",,"Načítání…",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"{0} is on hold",,"Hovor s účastníkem {0} je přidržený",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Microsoft Teams log",,"Protokol Microsoft Teams",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"MicrosoftTeamsLog{0}",,"MicrosoftTeamsLog{0}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Try signing in with different credentials",,"Zkuste se přihlásit pomocí jiných přihlašovacích údajů",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"There was an error and the logs for Microsoft Teams were not saved. Please try again.",,"Došlo k chybě a protokoly pro Microsoft Teams se neuložily. Opakujte akci.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Error saving logs",,"Chyba při ukládání protokolů",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"The logs for Microsoft Teams were saved to {0}.",,"Protokoly pro Microsoft Teams se uložily do složky {0}.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Logs saved",,"Protokoly byly uloženy",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Signing in...",,"Přihlašování...",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Signing you out",,"Odhlašování",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"(Cancelled) {0}",,"(Zrušeno) {0}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Meeting ended",,"Schůzka skončila",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Meeting ended {0}",,"Schůzka skončila {0}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Meeting started",,"Schůzka začala",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Meeting ended.",,"Schůzka skončila.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Meeting ended: {0}",,"Schůzka skončila: {0}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Started a meeting",,"Zahájil(a) schůzku",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Member added",,"Člen přidán",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Member removed",,"Člen odebrán",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Member role updated",,"Role člena aktualizována",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Mentions",,"Zmínky",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Camera",,"Fotoaparát",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Like",,"Dát lajk",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Photos",,"Fotky",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Save",,"Uložit",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Favorite",,"Oblíbené",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"To-do",,"Úkol",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Unlike",,"Zrušit lajk",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Unsave",,"Zrušit uložení",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Bold",,"Tučné",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"More options",,"Další možnosti",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"{0}m ago",,"Před {0} min.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Mute call",,"Ztlumení hovoru",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Muted Conversation",,"Ztlumená konverzace",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Selected",,"Vybráno",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Attachment",,"Příloha",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Favorite channel",,"Oblíbený kanál",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"{0} older replies. See all replies",,"Počet starších odpovědí: {0}. Zobrazit všechny odpovědi",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Your favorite channels were mentioned",,"Byly zmíněny vaše oblíbené kanály.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Audio file",,"Zvukový soubor",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Code file",,"Soubor kódu",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
