PERMISSION NOTICE

The Microsoft “Terms of Use” (available at the www.microsoft.com website) govern all glossary terms in this document (“Glossary Terms”).  The following supplemental terms and conditions also apply.  If there is any conflict between the Terms of Use and the following terms and conditions, the following terms and conditions will take
Precedence over the Terms of Use.
         
1. No part of the Glossary Terms may be reproduced, adapted, distributed, or transmitted in any form or by any means, electronic, mechanical, or otherwise, including photocopying and entry into an information storage and/or retrieval system, for any purpose without the prior express consent of Microsoft Corporation. 

2. You may use the Glossary Terms in the development of any application software and you may also use the Glossary Terms for personal or non-commercial purposes only without the prior written consent of Microsoft Corporation, and only if all copies contain this Permission Notice and the Microsoft copyright notice in the Terms of Use.         
                                                                                                                                
3. You are not permitted to make any modifications, deletions or additions to the Glossary Terms.
 
4. Except as expressly set forth above, Microsoft’s publication of the Glossary Terms does not grant any rights to use, distribute, or implement any technology or intellectual property rights. All rights not expressly granted herein are expressly reserved by Microsoft.
"Source Term",,"Translation",,"String Category",,"Platform",,"Product",,"Version"
"There's a more permanent way to sign in to Microsoft Teams. If you're having trouble completing the process, talk to your IT admin.",,"Existuje trvalejší způsob přihlašování do aplikace Microsoft Teams. Pokud máte potíže s dokončením procesu, obraťte se na svého správce IT.",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Let's get you up and running...",,"Tak se do toho pustíme...",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Authenticate",,"Ověřit",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Please select a certificate to authenticate yourself to {0}",,"Vyberte certifikát k ověření na adrese {0}",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Select a certificate",,"Vyberte certifikát",,"Text",,"All",,"Microsoft Teams for Mac",,""
"We're sorry, but something went wrong. Please try again.",,"Je nám líto, ale došlo k chybě. Opakujte akci.",,"Text",,"All",,"Microsoft Teams for Mac",,""
"You can also try clicking the original link you were sent.",,"Můžete také zkusit kliknout na odkaz, který vám byl poslán.",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Add to Dictionary",,"Přidat do slovníku",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Copy",,"Kopírovat",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Copy Email Address",,"Kopírovat e-mailovou adresu",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Copy Image",,"Kopírovat obrázek",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Copy Image URL",,"Kopírovat adresu URL obrázku",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Copy Link",,"Kopírovat odkaz",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Cut",,"Vyjmout",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Inspect Element",,"Zkontrolovat prvek",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Open Link",,"Otevřít odkaz",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Paste",,"Vložit",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Yes, open in browser",,"Ano, otevřít v prohlížeči.",,"Text",,"All",,"Microsoft Teams for Mac",,""
"No, cancel",,"Ne, zrušit.",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Want to open this link in a browser?",,"Chcete tento odkaz otevřít v prohlížeči?",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Open in browser",,"Otevřít v prohlížeči",,"Text",,"All",,"Microsoft Teams for Mac",,""
"OK",,"OK",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Cancel",,"Zrušit",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Open file {0}?",,"Otevřít soubor {0}?",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Open File",,"Otevřít soubor",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Failed to register as chat app for Office",,"Aplikaci se nepodařilo se zaregistrovat jako chatovací aplikaci pro sadu Office",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Enjoy using Teams!",,"Užijte si používání aplikace Teams!",,"Text",,"All",,"Microsoft Teams for Mac",,""
"This message is shown on success registering as chat app for Office and when the app is all set up.",,"Tato zpráva se zobrazí při úspěšné registraci chatové aplikace pro Office a po úplném nastavení aplikace.",,"Text",,"All",,"Microsoft Teams for Mac",,""
"You're all set.",,"Vše je připraveno.",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Title is shown on success registering as chat app for Office. Let's user know the app is all set up.",,"Název se zobrazí při úspěšné registraci chatové aplikace pro Office. Dejte uživatelům vědět, že je aplikace nastavená a připravená.",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Failed to unregister as chat app for Office",,"Nepodařilo se zrušit registraci aplikace jako chatovací aplikace pro sadu Office",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Username or password maybe incorrect",,"Uživatelské jméno nebo heslo možná není správné",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Send a quick reply...",,"Odeslat rychlou odpověď…",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Send",,"Poslat",,"Text",,"All",,"Microsoft Teams for Mac",,""
"N/A",,"–",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Launching app",,"Spuštění aplikace",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Microsoft Confidential. Do not distribute.",,"Důvěrné informace společnosti Microsoft. Nedistribuovat.",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Loading Microsoft Teams",,"Načítání Microsoft Teams",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Sorry, this is taking longer than we thought",,"Omlouváme se, trvá to déle, než jsme mysleli",,"Text",,"All",,"Microsoft Teams for Mac",,""
"There was a glitch, and we're recovering",,"Došlo k chybě. Pracujeme na řešení.",,"Text",,"All",,"Microsoft Teams for Mac",,""
"It looks like we can’t display your content right now. What would you like to do?",,"Vypadá to, že váš obsah se teď nedá zobrazit. Co byste chtěli udělat?",,"Text",,"All",,"Microsoft Teams for Mac",,""
"We’re having trouble displaying your content",,"Došlo k potížím při zobrazení obsahu",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Close",,"Zavřít",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Maximize",,"Maximalizovat",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Minimize",,"Minimalizovat",,"Text",,"All",,"Microsoft Teams for Mac",,""
"We’re taking you back to the login page (this could take a few seconds)",,"Vrátíme vás zpět na přihlašovací stránku (to může trvat několik sekund)",,"Text",,"All",,"Microsoft Teams for Mac",,""
"About Microsoft Teams",,"O aplikaci Microsoft Teams",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Hide Microsoft Teams",,"Skrýt Microsoft Teams",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Hide Others",,"Skrýt ostatní",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Quit Microsoft Teams",,"Ukončit Microsoft Teams",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Services",,"Služby",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Show All",,"Zobrazit vše",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Development",,"Vývoj",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Edit",,"Upravit",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Delete",,"Odstranit",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Paste and Match Style",,"Vložit a přizpůsobit styl",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Redo",,"Znovu",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Select All",,"Vybrat vše",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Undo",,"Zpět",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Help",,"Nápověda",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Legal Information",,"Právní informace",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Privacy Policy",,"Zásady ochrany osobních údajů",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Microsoft Teams Help",,"Nápověda Microsoft Teams",,"Text",,"All",,"Microsoft Teams for Mac",,""
"View",,"Zobrazit",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Go Back",,"Zpět",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Go Forward",,"Přejít vpřed",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Toggle Full Screen",,"Přepnout zobrazení na celou obrazovku",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Window",,"Okno",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Bring All to Front",,"Přenést vše do popředí",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Zoom",,"Lupa",,"Text",,"All",,"Microsoft Teams for Mac",,""
"More info",,"Další informace",,"Text",,"All",,"Microsoft Teams for Mac",,""
"In order to run Microsoft Teams, please free up some disk space.",,"Abyste mohli Microsoft Teams spustit, musíte uvolnit místo na disku.",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Not enough space",,"Není dostatek místa",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Accept with audio",,"Přijmout se zvukem",,"Text",,"All",,"Microsoft Teams for Mac",,""
"close",,"zavřít",,"Text",,"All",,"Microsoft Teams for Mac",,""
"join meetup",,"přidat se ke schůzce",,"Text",,"All",,"Microsoft Teams for Mac",,""
"message",,"zpráva",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Pop out",,"Průvodce pro vlastníky týmu",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Decline call",,"Odmítnout hovor",,"Text",,"All",,"Microsoft Teams for Mac",,""
"reply",,"odpovědět",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Accept screen share",,"Přijmout sdílení obrazovky",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Accept with video",,"Přijmout s videem",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Microsoft Teams Notification",,"Oznámení Microsoft Teams",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Oh no ... we can’t connect to the internet. Check your connection.",,"Ale ne... nemůžeme se připojit k internetu. Zkontrolujte své připojení.",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Yikes! Looks like someone pulled the plug on the internet.",,"Nevypnul vám někdo internet?",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Error code - {0}",,"Chybový kód – {0}",,"Text",,"All",,"Microsoft Teams for Mac",,""
""If that doesn't work, try <a href=""#"" id=""signoutLink"" target=""_blank"">signing out</a> and back in."",,""Pokud to nepomůže, zkuste se <a href=""#"" id=""signoutLink"" target=""_blank"">odhlásit</a> a zase přihlásit."",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Password",,"Heslo",,"Text",,"All",,"Microsoft Teams for Mac",,""
"For: {0}:{1}",,"Pro: {0}:{1}",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Your connection is not private",,"Připojení není soukromé",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Proxy: {0}:{1}",,"Proxy: {0}:{1}",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Sign In",,"Přihlásit se",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Signing In...",,"Přihlašování...",,"Text",,"All",,"Microsoft Teams for Mac",,""
"There is a glitch. Sorry for the inconvenience. Please sign in again.",,"Objevila se chyba. Omlouváme se za nepříjemnosti. Přihlaste se prosím znovu.",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Reply",,"Odpovědět",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Retry",,"Zkusit znovu",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Retrying...",,"Opakuje se pokus...",,"Text",,"All",,"Microsoft Teams for Mac",,""
"That didn’t work. Please try again using your organizational sign-in name and password, or choose a different certificate.",,"Nepovedlo se to. Zkuste to prosím znovu s přihlašovacím jménem a heslem své organizace nebo zvolte jiný certifikát.",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Something's not right. Please click <b>Retry</b> then add this tab again once the app is finished restarting. You'll need to sign in using your credentials and select a valid certificate.",,"Něco není v pořádku. Klikněte na tlačítko <b>Opakovat</b> a po dokončení restartu aplikace tuto kartu znova přidejte. Musíte se přihlásit pomocí svých přihlašovacích údajů a vybrat platný certifikát.",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Sign in again",,"Přihlaste se znovu",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Available",,"Online",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Away",,"Pryč",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Be right back",,"Přijdu hned",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Busy",,"Nemám čas",,"Text",,"All",,"Microsoft Teams for Mac",,""
"No connection",,"Žádné připojení",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Do not disturb",,"Nerušit",,"Text",,"All",,"Microsoft Teams for Mac",,""
"We ran into an issue",,"Narazili jsme na problém",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Idle",,"Neaktivní",,"Text",,"All",,"Microsoft Teams for Mac",,""
"In a meeting",,"Na schůzce",,"Text",,"All",,"Microsoft Teams for Mac",,""
"New activity",,"Nová aktivita",,"Text",,"All",,"Microsoft Teams for Mac",,""
"No network",,"Není dostupná žádná síť",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Offline",,"Offline",,"Text",,"All",,"Microsoft Teams for Mac",,""
"On the phone",,"Na telefonu",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Presenting",,"Prezentace",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Status unknown",,"Neznámý stav",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Status set to {0}",,"Stav je nastaven na {0}",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Submit",,"Odeslat",,"Text",,"All",,"Microsoft Teams for Mac",,""
"We're switching you to your other account. It'll just take a moment...",,"Přepínáme vás na váš jiný účet. Jen to bude chvilku trvat...",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Open DevTools",,"Otevřít DevTools",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Get logs",,"Získat protokoly",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Log out",,"Odhlásit se",,"Text",,"All",,"Microsoft Teams for Mac",,""
"My status",,"Můj stav",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Microsoft Teams is still running and you will continue to receive notifications.",,"Aplikace Microsoft Teams zůstává dál spuštěná a budete dostávat oznámení.",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Open",,"Otevřít",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Sign out",,"Odhlásit se",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Appear away",,"Zobrazit jako pryč",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Reset status",,"Obnovit stav",,"Text",,"All",,"Microsoft Teams for Mac",,""
"This dialog will auto close after the repair is done. If Teams process doesn't auto start in few minutes, please click on download option and install.",,"Toto dialogové okno se po dokončení opravy automaticky zavře. Pokud se proces v aplikaci Teams automaticky nezahájí do několika minut, klepněte na možnost Stáhnout a instalovat.",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Repairing Teams...",,"Oprava aplikace Teams...",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Download",,"Stáhnout",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Ok",,"OK",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Not on Teams yet?",,"Ještě nejste ve službě Teams?",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Three happy people waving",,"Tři mávající šťastní lidé",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Sign-in address",,"Přihlašovací adresa",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Enter your work, school, or Microsoft account.",,"Zadejte váš pracovní, školní nebo Microsoft účet.",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Learn More",,"Další informace",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Learn More about Teams",,"Další informace o aplikaci Teams",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Loading",,"Načítání",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Sign up for free",,"Zaregistrujte se zdarma.",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Sign in",,"Přihlásit se",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Username",,"Uživatelské jméno",,"Text",,"All",,"Microsoft Teams for Mac",,""
"New chat",,"Nový chat",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Settings",,"Nastavení",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Appear Away",,"Pryč",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Be Right Back",,"Přijdu hned",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Busy",,"Zaneprázdněn",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Do Not Disturb",,"Nerušit",,"Text",,"All",,"Microsoft Teams for Mac",,""
"On The Phone",,"Na telefonu",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Reset Status",,"Obnovit stav",,"Text",,"All",,"Microsoft Teams for Mac",,""
"App initialization timed out",,"Vypršel časový limit inicializace aplikace",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Failed to load: {0}",,"Nepodařilo se načíst: {0}",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Failed to reach: {0}",,"Nepodařilo se dosáhnout: {0}",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Failed to connect to settings endpoint",,"Nepodařilo se připojit ke koncovému bodu nastavení",,"Text",,"All",,"Microsoft Teams for Mac",,""
